CRITICAL:root:('a', 'd', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'a') 1362
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'a', 'c', 'b') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'a', 'e', 'a') 1498
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'a', 'e', 'b') 1518
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'b', 'a', 'a') 1289
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'b', 'a', 'b') 1289
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'b', 'a', 'c') 1289
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'b', 'a', 'd') 1289
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'b', 'a', 'e') 1289
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'b', 'b', 'a') 1362
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'b', 'b', 'b') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'b', 'c', 'a') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'b', 'c', 'b') 1422
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'b', 'e', 'a') 1518
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'b', 'e', 'b') 1538
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'c', 'a', 'a') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'c', 'a', 'b') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'c', 'b', 'a') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'c', 'b', 'b') 1422
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'c', 'e', 'a') 1558
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'c', 'e', 'b') 1578
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'e', 'a', 'a') 1498
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'e', 'a', 'b') 1518
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'e', 'b', 'a') 1518
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'e', 'b', 'b') 1538
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'e', 'c', 'a') 1558
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'b', 'd', 'e', 'c', 'b') 1578
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'a', 'd', 'a', 'a') 1362
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'a', 'd', 'a', 'b') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'a', 'd', 'b', 'a') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'a', 'd', 'b', 'b') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'a', 'd', 'c', 'a') 1422
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'a', 'd', 'e', 'a') 1538
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'b', 'd', 'a', 'a') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'b', 'd', 'a', 'b') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'b', 'd', 'b', 'a') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'a', 'a') 1309
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'a', 'b') 1309
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'a', 'c') 1309
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'a', 'd') 1309
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'a', 'e') 1309
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'b', 'a') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'b', 'b') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'c', 'a') 1422
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'c', 'b') 1442
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'e', 'a') 1538
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'a', 'e', 'b') 1558
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'a', 'a') 1382
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'a', 'b') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'b', 'a') 1402
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'b', 'b') 1422
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'c', 'a') 1442
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'c', 'b') 1462
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'e', 'a') 1558
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'b', 'e', 'b') 1578
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'e', 'a', 'a') 1538
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'e', 'a', 'b') 1558
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'e', 'b', 'a') 1558
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'e', 'b', 'b') 1578
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'e', 'c', 'a') 1598
CRITICAL:root:('d', 'e', 'c', 'd', 'e', 'c', 'd', 'e', 'c', 'b') 1618
CRITICAL:root:('e', 'a', 'd', 'a', 'c', 'd', 'a', 'a', 'a', 'a') 953
CRITICAL:root:('e', 'a', 'd', 'a', 'c', 'd', 'a', 'a', 'a', 'b') 953
CRITICAL:root:('e', 'a', 'd', 'a', 'c', 'd', 'a', 'a', 'a', 'c') 953
CRITICAL:root:('e', 'a', 'd', 'a', 'c', 'd', 'a', 'a', 'a', 'd') 953
CRITICAL:root:('e', 'a', 'd', 'a', 'c', 'd', 'a', 'a', 'a', 'e') 953
CRITICAL:root:('e', 'a', 'd', 'a', 'e', 'd', 'c', 'b', 'd', 'a') 1322
CRITICAL:root:('e', 'a', 'd', 'b', 'e', 'd', 'c', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'a', 'd', 'c', 'a', 'd', 'a', 'a', 'a', 'a') 953
CRITICAL:root:('e', 'a', 'd', 'c', 'a', 'd', 'a', 'a', 'a', 'b') 953
CRITICAL:root:('e', 'a', 'd', 'c', 'a', 'd', 'a', 'a', 'a', 'c') 953
CRITICAL:root:('e', 'a', 'd', 'c', 'a', 'd', 'a', 'a', 'a', 'd') 953
CRITICAL:root:('e', 'a', 'd', 'c', 'a', 'd', 'a', 'a', 'a', 'e') 953
CRITICAL:root:('e', 'a', 'd', 'c', 'e', 'd', 'a', 'b', 'd', 'a') 1322
CRITICAL:root:('e', 'a', 'd', 'c', 'e', 'd', 'b', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'a', 'd', 'e', 'a', 'd', 'c', 'b', 'd', 'a') 1322
CRITICAL:root:('e', 'a', 'd', 'e', 'b', 'd', 'c', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'a', 'd', 'e', 'c', 'd', 'a', 'b', 'd', 'a') 1322
CRITICAL:root:('e', 'a', 'd', 'e', 'c', 'd', 'b', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'b', 'd', 'a', 'e', 'd', 'c', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'b', 'd', 'c', 'e', 'd', 'a', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'b', 'd', 'e', 'a', 'd', 'c', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'b', 'd', 'e', 'c', 'd', 'a', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'c', 'd', 'a', 'a', 'd', 'a', 'a', 'a', 'a') 953
CRITICAL:root:('e', 'c', 'd', 'a', 'a', 'd', 'a', 'a', 'a', 'b') 953
CRITICAL:root:('e', 'c', 'd', 'a', 'a', 'd', 'a', 'a', 'a', 'c') 953
CRITICAL:root:('e', 'c', 'd', 'a', 'a', 'd', 'a', 'a', 'a', 'd') 953
CRITICAL:root:('e', 'c', 'd', 'a', 'a', 'd', 'a', 'a', 'a', 'e') 953
CRITICAL:root:('e', 'c', 'd', 'a', 'e', 'd', 'a', 'b', 'd', 'a') 1322
CRITICAL:root:('e', 'c', 'd', 'a', 'e', 'd', 'b', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'c', 'd', 'b', 'e', 'd', 'a', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'c', 'd', 'e', 'a', 'd', 'a', 'b', 'd', 'a') 1322
CRITICAL:root:('e', 'c', 'd', 'e', 'a', 'd', 'b', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'c', 'd', 'e', 'b', 'd', 'a', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'a', 'c', 'd', 'a', 'a', 'a', 'a') 953
CRITICAL:root:('e', 'd', 'a', 'a', 'c', 'd', 'a', 'a', 'a', 'b') 953
CRITICAL:root:('e', 'd', 'a', 'a', 'c', 'd', 'a', 'a', 'a', 'c') 953
CRITICAL:root:('e', 'd', 'a', 'a', 'c', 'd', 'a', 'a', 'a', 'd') 953
CRITICAL:root:('e', 'd', 'a', 'a', 'c', 'd', 'a', 'a', 'a', 'e') 953
CRITICAL:root:('e', 'd', 'a', 'a', 'd', 'c', 'a', 'a', 'a', 'a') 953
CRITICAL:root:('e', 'd', 'a', 'a', 'd', 'c', 'a', 'a', 'a', 'b') 953
CRITICAL:root:('e', 'd', 'a', 'a', 'd', 'c', 'a', 'a', 'a', 'c') 953
CRITICAL:root:('e', 'd', 'a', 'a', 'd', 'c', 'a', 'a', 'a', 'd') 953
CRITICAL:root:('e', 'd', 'a', 'a', 'd', 'c', 'a', 'a', 'a', 'e') 953
CRITICAL:root:('e', 'd', 'a', 'a', 'd', 'e', 'c', 'b', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'a', 'e', 'd', 'c', 'b', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'b', 'd', 'e', 'c', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'b', 'd', 'e', 'c', 'd', 'a', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'b', 'd', 'e', 'c', 'd', 'a', 'b') 1342
CRITICAL:root:('e', 'd', 'a', 'b', 'd', 'e', 'c', 'd', 'b', 'a') 1342
CRITICAL:root:('e', 'd', 'a', 'b', 'd', 'e', 'c', 'd', 'b', 'b') 1362
CRITICAL:root:('e', 'd', 'a', 'b', 'd', 'e', 'c', 'd', 'e', 'a') 1498
CRITICAL:root:('e', 'd', 'a', 'b', 'd', 'e', 'c', 'd', 'e', 'b') 1518
CRITICAL:root:('e', 'd', 'a', 'b', 'e', 'd', 'c', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'c', 'a', 'd', 'a', 'a', 'a', 'a') 953
CRITICAL:root:('e', 'd', 'a', 'c', 'a', 'd', 'a', 'a', 'a', 'b') 953
CRITICAL:root:('e', 'd', 'a', 'c', 'a', 'd', 'a', 'a', 'a', 'c') 953
CRITICAL:root:('e', 'd', 'a', 'c', 'a', 'd', 'a', 'a', 'a', 'd') 953
CRITICAL:root:('e', 'd', 'a', 'c', 'a', 'd', 'a', 'a', 'a', 'e') 953
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'a', 'a', 'a', 'a', 'a') 953
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'a', 'a', 'a', 'a', 'b') 953
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'a', 'a', 'a', 'a', 'c') 953
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'a', 'a', 'a', 'a', 'd') 953
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'a', 'a', 'a', 'a', 'e') 953
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'a', 'b', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'a', 'd', 'b', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'a', 'd', 'b', 'b') 1342
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'a', 'd', 'c', 'a') 1362
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'a', 'd', 'c', 'b') 1382
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'b', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'b', 'd', 'a', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'b', 'd', 'a', 'b') 1342
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'b', 'd', 'b', 'a') 1342
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'b', 'd', 'b', 'b') 1362
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'b', 'd', 'c', 'a') 1382
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'b', 'd', 'c', 'b') 1402
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'b', 'd', 'e', 'a') 1498
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'b', 'd', 'e', 'b') 1518
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'c', 'd', 'a', 'a') 1362
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'c', 'd', 'a', 'b') 1382
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'c', 'd', 'b', 'a') 1382
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'c', 'd', 'b', 'b') 1402
CRITICAL:root:('e', 'd', 'a', 'c', 'd', 'e', 'c', 'd', 'e', 'a') 1538
CRITICAL:root:('e', 'd', 'a', 'c', 'e', 'd', 'a', 'b', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'c', 'e', 'd', 'b', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'e', 'a', 'd', 'c', 'b', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'e', 'b', 'd', 'c', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'e', 'c', 'd', 'a', 'b', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'e', 'c', 'd', 'b', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'a', 'c', 'b', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'b', 'c', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'b', 'c', 'd', 'a', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'b', 'c', 'd', 'a', 'b') 1342
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'b', 'c', 'd', 'b', 'a') 1342
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'b', 'c', 'd', 'b', 'b') 1362
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'b', 'c', 'd', 'e', 'a') 1498
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'b', 'c', 'd', 'e', 'b') 1518
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'c', 'a', 'b', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'c', 'a', 'd', 'b', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'c', 'a', 'd', 'b', 'b') 1342
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'c', 'a', 'd', 'c', 'a') 1362
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'c', 'a', 'd', 'c', 'b') 1382
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'c', 'b', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'c', 'b', 'd', 'a', 'a') 1322
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'c', 'b', 'd', 'a', 'b') 1342
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'c', 'b', 'd', 'b', 'a') 1342
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'c', 'b', 'd', 'b', 'b') 1362
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'c', 'b', 'd', 'c', 'a') 1382
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'c', 'b', 'd', 'c', 'b') 1402
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'c', 'b', 'd', 'e', 'a') 1498
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'c', 'b', 'd', 'e', 'b') 1518
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'c', 'e', 'd', 'b', 'a') 1498
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'c', 'e', 'd', 'b', 'b') 1518
CRITICAL:root:('e', 'd', 'a', 'e', 'd', 'c', 'e', 'd', 'c', 'a') 1538
CRITICAL:root:('e', 'd', 'b', 'a', 'd', 'e', 'c', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'b', 'a', 'd', 'e', 'c', 'd', 'a', 'a') 1322
CRITICAL:root:('e', 'd', 'b', 'a', 'd', 'e', 'c', 'd', 'a', 'b') 1342
CRITICAL:root:('e', 'd', 'b', 'a', 'd', 'e', 'c', 'd', 'b', 'a') 1342
CRITICAL:root:('e', 'd', 'b', 'a', 'd', 'e', 'c', 'd', 'b', 'b') 1362
CRITICAL:root:('e', 'd', 'b', 'a', 'd', 'e', 'c', 'd', 'e', 'a') 1498
CRITICAL:root:('e', 'd', 'b', 'a', 'd', 'e', 'c', 'd', 'e', 'b') 1518
CRITICAL:root:('e', 'd', 'b', 'a', 'e', 'd', 'c', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'b', 'b', 'd', 'e', 'c', 'd', 'a', 'a') 1342
CRITICAL:root:('e', 'd', 'b', 'b', 'd', 'e', 'c', 'd', 'a', 'b') 1362
CRITICAL:root:('e', 'd', 'b', 'b', 'd', 'e', 'c', 'd', 'b', 'a') 1362
CRITICAL:root:('e', 'd', 'b', 'b', 'd', 'e', 'c', 'd', 'b', 'b') 1382
CRITICAL:root:('e', 'd', 'b', 'b', 'd', 'e', 'c', 'd', 'e', 'a') 1518
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'a', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'a', 'd', 'a', 'a') 1322
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'a', 'd', 'a', 'b') 1342
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'a', 'd', 'b', 'a') 1342
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'a', 'd', 'b', 'b') 1362
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'a', 'd', 'c', 'a') 1382
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'a', 'd', 'c', 'b') 1402
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'a', 'd', 'e', 'a') 1498
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'a', 'd', 'e', 'b') 1518
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'b', 'd', 'a', 'a') 1342
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'b', 'd', 'a', 'b') 1362
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'b', 'd', 'b', 'a') 1362
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'b', 'd', 'b', 'b') 1382
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'b', 'd', 'c', 'a') 1402
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'b', 'd', 'e', 'a') 1518
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'c', 'd', 'a', 'a') 1382
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'c', 'd', 'a', 'b') 1402
CRITICAL:root:('e', 'd', 'b', 'c', 'd', 'e', 'c', 'd', 'b', 'a') 1402
CRITICAL:root:('e', 'd', 'b', 'c', 'e', 'd', 'a', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'b', 'e', 'a', 'd', 'c', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'b', 'e', 'c', 'd', 'a', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'a', 'c', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'a', 'c', 'd', 'a', 'a') 1322
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'a', 'c', 'd', 'a', 'b') 1342
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'a', 'c', 'd', 'b', 'a') 1342
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'a', 'c', 'd', 'b', 'b') 1362
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'a', 'c', 'd', 'e', 'a') 1498
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'a', 'c', 'd', 'e', 'b') 1518
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'b', 'c', 'd', 'a', 'a') 1342
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'b', 'c', 'd', 'a', 'b') 1362
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'b', 'c', 'd', 'b', 'a') 1362
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'b', 'c', 'd', 'b', 'b') 1382
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'b', 'c', 'd', 'e', 'a') 1518
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'c', 'a', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'c', 'a', 'd', 'a', 'a') 1322
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'c', 'a', 'd', 'a', 'b') 1342
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'c', 'a', 'd', 'b', 'a') 1342
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'c', 'a', 'd', 'b', 'b') 1362
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'c', 'a', 'd', 'c', 'a') 1382
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'c', 'a', 'd', 'c', 'b') 1402
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'c', 'a', 'd', 'e', 'a') 1498
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'c', 'a', 'd', 'e', 'b') 1518
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'c', 'b', 'd', 'a', 'a') 1342
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'c', 'b', 'd', 'a', 'b') 1362
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'c', 'b', 'd', 'b', 'a') 1362
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'c', 'b', 'd', 'b', 'b') 1382
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'c', 'b', 'd', 'c', 'a') 1402
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'c', 'b', 'd', 'e', 'a') 1518
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'c', 'e', 'd', 'a', 'a') 1498
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'c', 'e', 'd', 'a', 'b') 1518
CRITICAL:root:('e', 'd', 'b', 'e', 'd', 'c', 'e', 'd', 'b', 'a') 1518
CRITICAL:root:('e', 'd', 'c', 'a', 'a', 'd', 'a', 'a', 'a', 'a') 953
CRITICAL:root:('e', 'd', 'c', 'a', 'a', 'd', 'a', 'a', 'a', 'b') 953
CRITICAL:root:('e', 'd', 'c', 'a', 'a', 'd', 'a', 'a', 'a', 'c') 953
CRITICAL:root:('e', 'd', 'c', 'a', 'a', 'd', 'a', 'a', 'a', 'd') 953
CRITICAL:root:('e', 'd', 'c', 'a', 'a', 'd', 'a', 'a', 'a', 'e') 953
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'a', 'a', 'a', 'a', 'a') 953
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'a', 'a', 'a', 'a', 'b') 953
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'a', 'a', 'a', 'a', 'c') 953
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'a', 'a', 'a', 'a', 'd') 953
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'a', 'a', 'a', 'a', 'e') 953
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'a', 'b', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'a', 'd', 'b', 'a') 1322
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'a', 'd', 'b', 'b') 1342
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'a', 'd', 'c', 'a') 1362
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'a', 'd', 'c', 'b') 1382
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'b', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'b', 'd', 'a', 'a') 1322
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'b', 'd', 'a', 'b') 1342
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'b', 'd', 'b', 'a') 1342
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'b', 'd', 'b', 'b') 1362
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'b', 'd', 'c', 'a') 1382
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'b', 'd', 'c', 'b') 1402
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'b', 'd', 'e', 'a') 1498
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'b', 'd', 'e', 'b') 1518
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'c', 'd', 'a', 'a') 1362
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'c', 'd', 'a', 'b') 1382
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'c', 'd', 'b', 'a') 1382
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'c', 'd', 'b', 'b') 1402
CRITICAL:root:('e', 'd', 'c', 'a', 'd', 'e', 'c', 'd', 'e', 'a') 1538
CRITICAL:root:('e', 'd', 'c', 'a', 'e', 'd', 'a', 'b', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'c', 'a', 'e', 'd', 'b', 'a', 'd', 'a') 1322
CRITICAL:root:('e', 'd', 'c', 'b', 'd', 'e', 'a', 'a', 'd', 'a') 1322
